02100; Latn ; Decomp
02101; Latn ; Decomp
02102; Latn ; Decomp
02103; Latn ; Decomp
02105; Latn ; Decomp
02106; Latn ; Decomp
02107; Latn ; Decomp
02109; Latn ; Decomp
0210A; Latn ; Decomp
0210B; Latn ; Decomp
0210C; Latn ; Decomp
0210D; Latn ; Decomp
0210E; Latn ; Decomp
0210F; Latn ; Decomp
02110; Latn ; Decomp
02111; Latn ; Decomp
02112; Latn ; Decomp
02113; Latn ; Decomp
02115; Latn ; Decomp
02116; Latn ; Decomp
02119; Latn ; Decomp
0211A; Latn ; Decomp
0211B; Latn ; Decomp
0211C; Latn ; Decomp
0211D; Latn ; Decomp
02120; Latn ; Decomp
02121; Latn ; Decomp
02122; Latn ; Decomp
02124; Latn ; Decomp
02128; Latn ; Decomp
0212C; Latn ; Decomp
0212D; Latn ; Decomp
0212F; Latn ; Decomp
02130; Latn ; Decomp
02131; Latn ; Decomp
02133; Latn ; Decomp
02134; Latn ; Decomp
02139; Latn ; Decomp
0213B; Latn ; Decomp
0213C; Grek ; Decomp
0213D; Grek ; Decomp
0213E; Grek ; Decomp
0213F; Grek ; Decomp
02145; Latn ; Decomp
02146; Latn ; Decomp
02147; Latn ; Decomp
02148; Latn ; Decomp
02149; Latn ; Decomp
0249C; Latn ; Decomp
0249D; Latn ; Decomp
0249E; Latn ; Decomp
0249F; Latn ; Decomp
024A0; Latn ; Decomp
024A1; Latn ; Decomp
024A2; Latn ; Decomp
024A3; Latn ; Decomp
024A4; Latn ; Decomp
024A5; Latn ; Decomp
024A6; Latn ; Decomp
024A7; Latn ; Decomp
024A8; Latn ; Decomp
024A9; Latn ; Decomp
024AA; Latn ; Decomp
024AB; Latn ; Decomp
024AC; Latn ; Decomp
024AD; Latn ; Decomp
024AE; Latn ; Decomp
024AF; Latn ; Decomp
024B0; Latn ; Decomp
024B1; Latn ; Decomp
024B2; Latn ; Decomp
024B3; Latn ; Decomp
024B4; Latn ; Decomp
024B5; Latn ; Decomp
024B6; Latn ; Decomp
024B7; Latn ; Decomp
024B8; Latn ; Decomp
024B9; Latn ; Decomp
024BA; Latn ; Decomp
024BB; Latn ; Decomp
024BC; Latn ; Decomp
024BD; Latn ; Decomp
024BE; Latn ; Decomp
024BF; Latn ; Decomp
024C0; Latn ; Decomp
024C1; Latn ; Decomp
024C2; Latn ; Decomp
024C3; Latn ; Decomp
024C4; Latn ; Decomp
024C5; Latn ; Decomp
024C6; Latn ; Decomp
024C7; Latn ; Decomp
024C8; Latn ; Decomp
024C9; Latn ; Decomp
024CA; Latn ; Decomp
024CB; Latn ; Decomp
024CC; Latn ; Decomp
024CD; Latn ; Decomp
024CE; Latn ; Decomp
024CF; Latn ; Decomp
024D0; Latn ; Decomp
024D1; Latn ; Decomp
024D2; Latn ; Decomp
024D3; Latn ; Decomp
024D4; Latn ; Decomp
024D5; Latn ; Decomp
024D6; Latn ; Decomp
024D7; Latn ; Decomp
024D8; Latn ; Decomp
024D9; Latn ; Decomp
024DA; Latn ; Decomp
024DB; Latn ; Decomp
024DC; Latn ; Decomp
024DD; Latn ; Decomp
024DE; Latn ; Decomp
024DF; Latn ; Decomp
024E0; Latn ; Decomp
024E1; Latn ; Decomp
024E2; Latn ; Decomp
024E3; Latn ; Decomp
024E4; Latn ; Decomp
024E5; Latn ; Decomp
