34B7	1182 1183
34DF	2479
34E4	860
34EE	560
3551	380 381 411 412
3554	3050
35C7	1081
35CE	785 786
35F3	497
3609	1509
376B	2021
393F	3445
39DC	1785
3A18	2620
3A52	843
3B39	1296
3B42	2390
3B68	3373
400B	3450
4207	1309
4482	1395
45A3	1533
461A	1641
465D	2843
48E9	2968
4BFB	831
4C7D	372
4E00	3341
4E03	223
4E05	3052
4E07	2058
4E08	1407
4E09	2599 2600
4E0A	2744 2745
4E0B	1083
4E0D	72
4E11	229
4E14	245
4E16	2637
4E21	1865
4E24	1872
4E2A	945
4E2B	1
4E2D	1621 1622
4E32	391
4E39	461
4E3B	1569
4E45	865
4E4B	1423
4E52	104 2507
4E56	1015
4E58	2836 2837
4E59	3568
4E5C	2105 2135
4E5D	864
4E5E	1140
4E5F	3302
4E73	3538
4E78	2235
4E7E	958 1695
4E82	1982
4E86	1922
4E8B	2769
4E8C	3428
4E8E	3517
4E92	3282
4E94	2033 2292
4E95	1378 1499
4E9B	2702
4E9E	6
4EA1	2194
4EA4	818
4EA6	3438
4EAB	1167
4EAC	916
4EAD	3063
4EBA	3328
4EBC	1302
4EC0	1301 2671
4EC1	3329
4EC6	2579
4EC7	233 2697
4ECA	833
4ECB	792
4ECD	3488
4ED4	1312 1412 1430
4ED5	2775
4ED6	2983
4ED7	1405 1406
4ED8	739
4ED9	2797
4EDD	3136
4EDF	304
4EE3	589
4EE4	1904
4EE5	3424
4EF0	3402
4EF5	2295
4EF6	913
4EFB	3316
4EFD	669 670
4F01	1687
4F0A	3412
4F0D	2033 2292 2293
4F11	3346
4F19	706
4F30	1063 1064
4F34	155 2576
4F38	2658
4F3A	1448
4F3C	296
4F46	466
4F48	122
4F4D	3211 3212
4F4E	473
4F4F	1575
4F50	1540
4F54	1473
4F55	1203
4F5B	687
4F5C	1549
4F60	2285
4F62	1723
4F63	3604
4F69	2560
4F6C	1927
4F6F	3394
4F70	40
4F73	787
4F7B	3071
4F7F	2633 2761 2762
4F86	1960 1961
4F8B	1796
4F8F	1567
4F9B	1003 1004
4F9D	3410
4FAE	2171
4FAF	1148
4FB5	205
4FBF	100 2506
4FC2	1116
4FC3	415
4FC4	2354
4FD7	1610
4FD8	725
4FDA	1842
4FDD	119
4FE0	1104
4FE1	2963
4FEE	2678
4FF1	1719
4FFE	78
5008	1962
5009	369
500B	945
500D	2565
500F..5010	2949
5011	2216
5012	572 573
5018	3112
501A	3413
501C	3054
501F	1368
5024	1466
5026	976
502B	2011
502D	3242
503C	1466
5047	778 779
5049	3208
504E	3284
504F	2499
505A	1535
505C	3064
5065	914
5074	1321
5075	1493
5076	2346
5077..5078	3043
507D	2331
5080	640 1026
508D	147
5098	2611
50A2	777
50AC	396
50B2	2353
50B3	395 1584
50B5	1277
50B7	2738
50BE	1698
50C5	849
50CA	2797
50CF	1412
50D1	1706
50D5	159
50F1	1067
50F5	900
50F9	783
50FB	2494
5100	3423
5104	3434
5109	907
510D	2892
5110	67
5112	3528
5113	3106 3107
511F	2743
512A	3345
5132	384
513B	3112
5140	2342
5141	3227
5143	3547
5144	1181
5145	430
5146	2862
5147	1255
5148	2796
5149	1050
514B	1117
514C	616
514D	2138
514E	3085
5152	3422
5154	3085
515C	501
5165	3340
5166	2194
5167	2400
5168	392
5169	1872
516B	51
516C	996
516D	2003
5171	1007 1008
5175	102
5176	1680
5177	987
5178	546
517C	904
5187	2169
518D	1547
5192	2173
5197	3593
519A	1653
51A0	1075
51A4	3543
51A7	1801 1802
51A9	2705
51AC	629
51B0	103
51B2	431
51B3	1714
51B7	1781 1782
51C6	1617
51C8	1380 1505
51C9	1868
51CC	1902
51CD	633
51CF	804
51DC	1807
51DD	3497
51E0	880
51E1	651
51F1	1210
51F3	495
51F4	2473
51F6	1254
51F8	499
51F9	2272
51FA	444
5200	566
5201	561
5206	668 669
5207	200 327
5208	2306
520A	1219
5211	3489
5218	1819
521D	351
5224	2567
5225	108
5226..5227	925
5228	2462 2463 2464
5229	1850
522A	2605
522E	1025
5230	574
5236	1316
5237	191 192
5238	1245
523A	283 298
523B	1119
5243	3025
5247	1320
5249	353
524A	2727
524C	1789 1908
524D	310
5254	3053
5256	2476
5257	183
525D	2189
5266	3447
5269	2838
526A	1481
526F	733
5272	970
5277	183
527D	2527
5283	3163
5284	1298
5287	1689
5288	2491
5289	1819
528A	1749
528D	906
529B	1875
529D	1244
529F	1000
52A0	772
52A3	1984
52A9	1543
52AB	925
52C7	3602
52C9	2139
52D1	1962
52D2	1798
52D5	634
52D9	2178
52DB	676
52DD	2821 2823
52DE	1928 1929
52DF	2176
52E2	2638
52E4	1657
52F3	676
52F8	1244
52FE	862 2343
52FF	2106
5300	3226
5305	52 53
5306	428
5308	1256
530B	3094
5316	637
5317	63
5319	291 2765
5320	1410
532A	696
532F	3292
5331	1035
5339	2474
533F	2372
5340	1716
5341	2670
5343	304 305
5345	2584
5347	2818
5348	2294
534A	153
5352	1641
5354	1187
5357	2246
535A	135
535C	157
5360	1472 1473
5361	1642
5366	1012
5370	3327
5371	2326
5373	1452
5374	1690
5375	2016 2017
5377	973
5378	2708
5379	2978
537B	1690
537D	1452
5398	1837
539A	1146 1147
539F	3550
53A0	284
53A4	1876
53A6	1085
53A8	380 381 411 412
53AD	3449
53B0	373
53B6	2114
53BB	1250
53C1	2599 2600
53C3	174 204 2645
53C8	3369
53C9	162 163
53CA	1664
53CB	3366
53CC	2735
53CD	647
53CE	2681
53D4	2948
53D6	402
53D7	2698
53D9	1595
53DB	154
53E2	436
53E3	1144
53E4	1059
53E5	981
53E6	1903
53E8	3078
53E9	1671
53EA	1428
53EB	933
53EC	1524
53EF	1202
53F0	3104
53F2	2759
53F3	3370
53F5	2544
53F7	1199 1200
53F8	2746
5403	1162 3305
5404	951
5408	1139
5409	858
540A	562
540B	390
540C	3136
540D	2133 2143
5410	3083
5411	1170
5413	1082
5414	3301
5416	2
541B	1036
541D	2019
541E	3037
541F	3315
5420	667
5426	689
5427	30
5429	671
542B	1122
542C	3049 3061 3062
542E	2929
5431	1417
5435	195
5436	2274 2414
5438	1661
5439	400 401
543B	2097
543C	1143
543D	2348
543E	2290
5440	7 8 9
5443	22 23
5446	2359
5448	320
544A	941
544C	933
544E	250
5454	2986
5462	2280 2281 2282 2370
5468	1352
546A	1358
5473	2131
5477	1103
547B	2659
547C	724
547D	2134 2147
5480	1590
5481	840
548A	3244 3245
548B	1273 1274
548C	3244 3245
5492	1358
5495	1054
5496	784
54A2	2362
54A7	1829 1830 1831
54A9	2120
54AA	2076 2077 2078 2123
54AC	2323
54AD	1644
54AF	1964
54B3	1665
54B9	1216
54BD	3461 3462 3502 3503
54C0	2426
54C1	66
54C4	1265
54C7	3147
54C8	1078
54CB	517
54CD	1168 1169
54CE	19 20
54E5	942
54E6	2423
54E8	2627
54E9	1840
54EA	2240
54ED	1251
54EE	1107
54F2	1512
54FC	2289
5501	3478
5502	993
5505	2332
5506	2883
5507	2966
5510	3116
5514	2032
551A	206
551E	3044
5525	1780
5527	1373
5528	1539
552E	2701
552F	3204 3205
5531	264
553E	3100
5544	528
5546	2734
554A	2424
554F	2098
5553	1649
5556	458
555C	1585
555E	4
555F	1649
5564	75 89 90
5566	1754
5569	1014
556B	1365
5571	2310
5572	529
557C	3033
