349A	은:N
34D7	결:N
3515	글:N
3521	별:N
35FF	하:N
366F	예:N
36C3	결:N
36C4	의:N
36C5	이:N
36E6	람:N
3723	연:N
372F	희:N
373A	찬:N
37BC	승:N
380C	기:N
3818	서:N
3883	랑:N
38BA	현:N
38E7	윤:N
38FD	서:N
3960	서:N
3965	우:N
3983	산:N
3990	니:N
39A5	헌:N
39B6	용:N
3A39	설:N
3AA4	필:N
3ADC	단:N
3AF6	주:N
3B03	대:N
3B23	대:N
3B79	현:N
3BF3	경:N
3C14	섭:N
3C24	하:N
3C2D	후:N
3CBD	인:N
3CBE	우:N
3CFC	필:N
3D17	유:N
3D5F	미:N
3DBC	애:N
3DC2	서:N
3EC4	보:N
3EED	슬:N
3EFD	선:N 수:N
3F04	기:N
402F	보:N
4034	영:N
4062	선:N
40A9	연:N
40C9	민:N
4137	석:N
41AC	운:N
4259	운:N
43BB	주:N
43C7	표:N
43E7	나:N
43EA	이:N
4450	진:N
4512	배:N
45F2	린:N
4618	소:N 어:N
46B7	혜:N
46BE	임:N
46D4	나:N
46D8	임:N
46DD	노:N
472D	예:N 준:N
476C	주:N
477D	애:N
479F	백:N
4863	헌:N
4883	예:N
4896	건:N 율:N
48A6	솔:N
4925	귀:N
499E	윤:N
49A5	한:N
49CB	현:N
4A12	우:N
4A2D	소:N
4AB8	민:N
4ADF	운:N 혼:N
4AE8	오:N
4AFB	율:N
4B53	안:N 온:N
4B71	별:N
4CDF	명:N
4CE0	수:N
4D1B	소:N
4E00	일:0E
4E01	정:0E
4E03	칠:0E
4E07	만:0N
4E08	장:0E
4E09	삼:0E
4E0A	상:0E
4E0B	하:0E
4E0D	부:0N 불:0E
4E11	축:0E
4E14	차:0E
4E15	비:0N
4E16	세:0E
4E18	구:0E
4E19	병:0E
4E1E	승:0N
4E1F	주:1N
4E26	병:1N
4E2B	아:1N
4E2D	중:0E
4E30	봉:1N
4E31	관:1N
4E32	곶:0N 관:0N
4E38	환:0E
4E39	단:0E 란:0N
4E3B	주:0E
4E42	예:0N
4E43	내:0E
4E45	구:0E
4E4B	지:0E
4E4D	사:0N
4E4E	호:0E
4E4F	핍:0N
4E56	괴:0N
4E58	승:0E
4E59	을:0E
4E5D	구:0E
4E5E	걸:0E
4E5F	야:0E
4E67	둘:1N
4E6B	갈:0N
4E6C	걸:1N
4E6D	돌:0N
4E73	유:0E
4E76	볼:0N
4E77	살:0N
4E7A	솔:N
4E7B	얼:N
4E7C	줄:1N
4E7E	건:0E
4E82	난:0 란:0E
4E86	료:0E 요:0
4E88	여:0E
4E8B	사:0E
4E8C	이:0E
4E8E	우:0E
4E8F	우:1
4E90	울:0
4E91	운:0E
4E92	호:0E
4E94	오:0E
4E95	정:0E
4E98	긍:0N 선:N
4E99	긍:1N
4E9B	사:0N
4E9C	아:N
4E9E	아:0E
4E9F	극:1N
4EA1	망:0E
4EA2	항:0N
4EA4	교:0E
4EA5	해:0E
4EA6	역:0E
4EA8	형:0E
4EAB	향:0E
4EAC	경:0E
4EAD	정:0E
4EAE	량:0N 양:0
4EB0	경:N
4EB3	박:1N
4EB4	우:1N
4EB6	단:0N
4EB9	미:1N
4EBA	인:0E
4EC0	십:0N 집:0N
4EC1	인:0E
4EC4	측:0N
4EC6	부:1
4EC7	구:0N
4ECA	금:0E
4ECB	개:0E
4ECD	잉:0N
4ED4	자:0N
4ED5	사:0E
4ED6	타:0E
4ED7	장:0N
4ED8	부:0E
4ED9	선:0E
4EDD	동:0N
4EDE	인:1N
4EDF	천:0N
4EE1	흘:1N
4EE3	대:0E
4EE4	령:0E 영:0
4EE5	이:0E
4EEE	가:1
4EF0	앙:0E
4EF2	중:0E
4EF3	비:1N
4EF5	오:1N
4EF6	건:0E
4EF7	개:0N
4EFB	임:0E
4EFD	빈:N
4EFF	방:1N
4F00	종:1N
4F01	기:0E
4F09	항:0N
4F0A	이:0N
4F0B	급:0N
4F0D	오:0N
4F0E	기:0N
4F0F	복:0E
4F10	벌:0E
4F11	휴:0E
4F1A	회:N
4F2F	백:0E
4F30	고:1N
4F34	반:0E
4F36	령:0N
4F38	신:0E
4F3A	사:0N
4F3C	사:0E
4F3D	가:0N
4F3E	비:N
4F42	정:1N
4F43	전:0N
4F46	단:0E
4F47	저:0N
4F48	포:0N
4F49	구:1
4F4B	소:1N
4F4D	위:0E
4F4E	저:0E
4F4F	주:0E
4F50	좌:0E
4F51	우:0N
4F53	분:1N
4F54	점:1N
4F55	하:0E
4F56	필:1N
4F57	타:1N
4F59	여:0E
4F5A	일:0N
4F5B	불:0E
4F5C	작:0E
4F5D	구:1N
4F5E	녕:1N
4F5F	퉁:1N
4F69	패:0N
4F6A	회:1N
4F6F	양:0N
4F70	백:0N
4F73	가:0E
4F74	이:N
4F76	길:0N
4F78	괄:1N
4F79	궤:1N
4F7A	전:0N
4F7B	조:1N
4F7C	교:1N
4F7D	차:1N
4F7E	일:0N
4F7F	사:0E
4F80	형:N
4F81	신:0N
4F83	간:0N
4F84	질:0N
4F86	내:0 래:0E
4F88	치:0N
4F89	과:1N
4F8A	광:0N
4F8B	례:0E 예:0
4F8D	시:0E
4F8E	미:N
4F8F	주:0N
4F90	혁:N
4F91	유:0N
4F92	안:N
4F94	모:1N
4F96	륜:0N
4F97	동:1N
4F98	차:0N
4F9A	순:1N
4F9B	공:0E
4F9C	주:1N
4F9D	의:0E
4FAE	모:0E
4FAF	후:0E
4FB2	진:1N
4FB5	침:0E
4FB6	려:0N
4FB9	정:N
4FBB	탈:1N
4FBF	변:0N 편:0E
4FC1	우:1N
4FC2	계:0E
4FC3	촉:0E
4FC4	아:0N
4FC5	구:1N
4FC9	오:0N
4FCA	준:0E
4FCC	보:1N
4FCD	량:N
4FCE	조:0N
4FCF	소:1 초:N
4FD0	리:1N
4FD1	용:0N
4FD2	혼:N
4FD3	경:0N
4FD4	현:0N
4FD7	속:0E
4FD8	부:1N
4FD9	희:N
4FDA	리:0N
4FDB	면:1N
4FDD	보:0E
4FDE	유:N
4FDF	사:0N
4FE0	협:0N
4FE1	신:0E
4FE3	오:1N
4FEE	수:0E
4FEF	부:0N
4FF0	화:1N
4FF1	구:0E
4FF3	배:0N
4FF4	천:1N
4FF5	표:0N
4FF6	숙:1N
4FF8	봉:0N
4FFA	엄:0N
4FFE	비:1N
5000	창:1N
5002	병:0N
5005	쉬:1N
5006	량:0N
5007	원:N
5009	창:0E
500B	개:0E
500D	배:0E
500F	숙:1N
5011	문:0N
5012	도:0E
5013	담:N
5014	굴:1N
5016	행:0N
5018	당:1N
5019	후:0E
501A	의:0N
501C	척:0N
501E	경:0N
501F	차:0E
5021	창:0N
5022	첩:1N
5023	방:0E
5024	치:0E
5025	공:1N
5026	권:0N
5027	종:0N
5028	거:0N
5029	천:1N
502A	예:0N
502B	륜:0E 윤:0
502C	탁:0N
502D	왜:0N
502E	라:1N
5030	릉:1N
503B	야:0N
5043	언:0N
5044	난:1N
5047	가:0E
5048	게:0N
5049	위:0E
504A	우:1N
504E	외:1N
504F	편:0E
5053	악:1N
5055	해:0N
5056	차:1
5058	간:1N
5059	제:N
505A	주:0N
505C	정:0E
5060	요:1N
5062	초:1N
5065	건:0E
5066	서:N
506A	핍:1N
5070	설:1N
5072	시:1N
5074	측:0E
5075	정:0N
5076	우:0E
5078	투:0N
5080	괴:0N
5083	소:N
5085	부:0N
508B	강:1N
508D	방:0E
5091	걸:0E
5092	혜:1N
5094	겸:1N
5096	창:1N
5098	산:0N
5099	비:0E
509A	효:1N
509B	용:1N
509D	탑:1N
509E	사:1N
50A2	가:1
50AC	최:0E
50AD	용:0N
50AE	조:1N
50B2	오:0E
50B3	전:0E
50B4	구:1N
50B5	채:0E
50B7	상:0E
50BD	장:1N
50BE	경:0E
50BF	언:1N
50C2	루:1N
50C4	표:1N
50C5	근:0E
50C9	첨:0N
50CA	선:0N
50CF	상:0E
50D1	교:0N
50D4	준:N
50D5	복:0N
50D6	희:0N
50DA	료:0E 요:0
50DB	기:1N
50DE	위:0E
50E2	천:1N
50E5	요:0N
50E6	추:1N
50E7	승:0E
50E9	한:1N
50EC	초:1N
50ED	참:0N
50EE	동:1N
50F5	강:1N
50F9	가:0E
50FB	벽:0N
50FE	애:1N
50FF	사:0N
5100	의:0E
5101	준:0N
5102	농:1N
5103	천:1N
5104	억:0E
5106	경:0N
5107	현:1N
5109	검:0E
510B	담:1N
5110	빈:1N
5112	유:0E
5113	대:1N
5114	주:1N
5115	제:1N
5117	의:1N
5118	진:1N
511A	맹:1
511B	무:1N
511C	녕:1N
511F	상:0E
5121	뢰:0N
5122	려:1N
5124	포:1N
5125	육:1N
5127	찬:1N
512A	우:0E
512B	호:1N
5131	롱:1N
5132	저:0N
5133	참:1N
5135	숙:1N
5137	려:0N
5138	라:N
5139	찬:1N
513A	나:0N
513B	당:1N
513C	엄:0N
513F	인:N
5140	올:0N
5141	윤:0N
5143	원:0E
5144	형:0E
5145	충:0E
5146	조:0E
5147	흉:0N
5148	선:0E
5149	광:0E
514B	극:0E
514C	태:0N
514D	면:0E
514E	토:0N
5150	아:N
5152	아:0E 예:N
5154	토:N
5155	시:1N
5156	연:N
5157	연:1N
515A	당:1
515C	두:0N
5162	긍:0N
5165	입:0E
5167	내:0E
5168	전:0E
5169	량:0E 양:0
516A	유:0N
516B	팔:0E
516C	공:0E
516D	륙:0E 육:0
516E	혜:0E
5171	공:0E
5175	병:0E
5176	기:0E
5177	구:0E
5178	전:0E
517C	겸:0E
5180	기:0N
5182	경:N
5186	엔:0N
5189	염:1N
518A	책:0E
518C	책:N
518D	재:0E
518F	경:1N
5191	주:N
5192	모:0E
5193	구:1N
5195	면:0N
5197	용:0N
5198	유:1N
519E	미:N
51A0	관:0E
51A2	총:N
51A3	취:1N
51A4	원:1N
51A5	명:0E
51AA	멱:0N
51AC	동:0E
51B0	빙:1
51B1	호:1N
51B2	충:1N
51B6	야:0N
51B7	냉:0 랭:0E
51BD	렬:0N
51BE	협:N
51C4	처:0N
51C5	고:1N
51C6	준:0N
51C9	량:0N 양:0
51CA	청:1N
51CB	조:0N
51CC	능:0 릉:0N
51CD	동:0E
51D2	의:1N
51D4	창:1N
51D6	준:N
51DB	름:1N
51DC	늠:0 름:0N
51DD	응:0E
51DE	희:0N
51E0	궤:1N
51E1	범:0E
51E9	목:1
51ED	빙:1N
51F0	황:0N
51F1	개:0N
51F3	등:1N
51F4	빙:1
51F6	흉:0E
51F8	철:0N
51F9	요:0N
51FA	출:0E
51FD	함:0N
5200	도:0E
5201	조:1N
5203	인:0N
5206	분:0E
5207	절:0E 체:0N
5208	예:0N
520A	간:0E
520E	문:0N
5211	형:0E
5213	완:1N
5216	월:1N
5217	렬:0E 열:0
521D	초:0E
5224	판:0E
5225	별:0E
5226..5227	겁:1N
5229	리:0E 이:0
522A	산:0N
522E	괄:0N
5230	도:0E
5231	창:1N
5232	규:1N
5233	고:1N
5236	제:0E
5237	쇄:0E
5238	권:0E
5239	찰:0N
523A	자:0E 척:0N
523B	각:0E
5243	체:0N
5244	경:1N
5246	라:N
5247	칙:0E
5249	좌:1N
524A	삭:0E
524B	극:0N
524C	랄:0N
524D	전:0E
5254	척:0N
5255	비:1N
5256	부:0N
5257	잔:1N
525A	사:1N
525B	강:0E
525D	박:0N
525E	기:1N
525F	철:1N
5261	섬:0N
5269	잉:0N
526A	전:0N
526F	부:0E
5272	할:0E
5274	개:1N
5275	창:0E
5277	산:1N
527A	리:1N
527D	표:0N
527F	초:0N
5282	궤:1N
5283	획:0E
5287	극:0E
5288	벽:0N
5289	류:0N 유:0
528D	검:0E
5291	제:0N
5292	검:0N
5293	의:1N
5297	찬:1N
5298	마:1N
529B	력:0E 역:0
529F	공:0E
52A0	가:0E
52A3	렬:0E 열:0
52A4	근:0N
52A7	지:N
52A9	조:0E
52AA	노:0E
52AB	겁:0N
52AC	구:1N
52AD	소:N 초:1
52AE	일:N
52B9	효:N
52BE	핵:0N
52C1	경:0N
52C3	발:0N
52C5	칙:0N
52C7	용:0E
52C9	면:0E
52CC	권:1N
52CD	경:0N
52D2	늑:0 륵:0N
52D5	동:0E
52D6	욱:0N
52D8	감:0N
52D9	무:0E
52DB	훈:0N
52DD	승:0E
52DE	노:0 로:0E
52DF	모:0E
52E0	륙:1N
52E1	표:1N
52E2	세:0E
52E3	적:0N
52E4	근:0E
52E6	초:1N
52ED	동:N
52F2	훈:N
52F3	훈:0N
52F5	려:0E 여:0
52F8	권:0E
52FA	작:0N
52FB	균:0N
52FE	구:0N
52FF	물:0E
5300	균:N
5301	문:1
5302	내:1
5303	개:1N
5305	포:0E
5308	흉:0N
530A	국:1N
530C	합:1N
530D	포:0N
530F	포:0N
5310	복:0N
5315	비:0N
5316	화:0E
5317	배:0N 북:0E
5319	시:0N
5320	장:0N
5321	광:0N
5323	갑:0N
5327	협:1N
532A	비:0N
532F	회:0N
5331	궤:1N
5336	구:1N
5338	혜:N
5339	필:0E
533D	언:1N
533E	편:1N
533F	닉:0N 익:0
5340	구:0E
5341	십:0E
5343	천:0E
5344	입:0N
5345	삽:1N
5347	승:0N
5348	오:0E
5349	훼:0N
534A	반:0E
534D	만:0N
5351	비:0E
5352	졸:0E
5353	탁:0E
5354	협:0E
5357	남:0E
535A	박:0E
535C	복:0E
535E	변:0N
5360	점:0E
5361	잡:1N
5366	괘:0N
5368	설:0N
536C	앙:1N
536E	치:1N
536F	묘:0E
5370	인:0E
5371	위:0E
5372	소:1N
5373	즉:1N
5374	각:0E
5375	난:0 란:0E
5377	권:0E
5378	사:1N
5379	휼:1N
537A	근:1
537B	각:1N
537D	즉:0E
537E	악:1
537F	경:0EN
5384	액:0E
538E	지:N
5393	애:0N
5396	방:1N
5398	리:0N
539A	후:0E
539D	조:1N
539F	원:0E
53A0	측:0N
53A5	궐:0E
53A6	하:0N
53AA	근:1
53AD	염:0N
53AE	시:1N
53B2	려:1N
53B3	엄:N
53B9	구:1N
53BB	거:0E
53C3	삼:0N 참:0E
53C5	참:1
53C8	우:0E
53C9	차:0N
53CA	급:0E
53CB	우:0E
53CC	쌍:N
53CD	반:0E
53D4	숙:0E
53D6	취:0E
53D7	수:0E
53D9	서:N
53DB	반:0E
53DF	수:1N
53E1	예:0N
53E2	총:0N
53E3	구:0E
53E4	고:0E
53E5	구:0E 귀:0N
53E6	령:1N
53E8	도:1N
53E9	고:0N
53EA	지:0E
53EB	규:0E
53EC	소:0E
53ED	팔:0N
53EE	정:1N
53EF	가:0E
53F0	태:0N
53F1	질:0N
53F2	사:0E
53F3	우:0E
53F4	구:1N
53F5	파:1N
53F6	협:1N
53F7	호:N
53F8	사:0E
5401	우:1N
5403	흘:0N
5404	각:0E
5408	합:0E
5409	길:0E
540A	적:0N
540B	촌:1N
540C	동:0E
540D	명:0E
540E	후:0N
540F	리:0E 이:0
5410	토:0E
5411	향:0E
541B	군:0E
541D	린:0N 인:0
541F	음:0E
5420	폐:0N
5426	부:0E
5429	분:0N
542B	함:0E
542C	은:1N
542E	전:1N
5431	지:N
5433	오:0N
5436	눌:1N
5438	흡:0E
5439	취:0E
543B	문:0N
543C	후:0N
543D	후:1N
543E	오:0E
5440	하:1N
5442	려:0N 여:0
5446	매:1N
5448	정:0N
544A	고:0E
544E	척:1
5451	탄:0N
545D	액:1N
